,ACWV,AGG,DBC,EMB,EMGF,GLD,HYG,IMTM,IQLT,IVLU,MTUM,QUAL,SCHH,SIZE,SPTL,TIP,USMV,VLUE,SHV,,Sum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.216120878
3/3/2004,0.058872446,0.139542882,0.055313427,0.059771716,0.084267014,0.046910098,0.175214084,0.025336331,0.024724339,0.020120425,0.02186814,0.023220642,0.056564887,0.024807934,0.054653278,0.080409026,0.027635044,0.020768289,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2004,0.05839803,0.140370583,0.052067469,0.060851828,0.083473665,0.045161388,0.177050573,0.024971315,0.023634778,0.019562175,0.022030097,0.023613512,0.058201054,0.025293972,0.054924971,0.080974199,0.028261394,0.021158998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2004,0.058206368,0.140251136,0.053895458,0.059727679,0.084114019,0.04533948,0.175466398,0.025030352,0.024022529,0.019711619,0.022336644,0.023525206,0.058533676,0.025268105,0.055040204,0.080302606,0.028062727,0.021165793,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/2004,0.061239171,0.141754414,0.043408294,0.066198534,0.068381821,0.04857252,0.184202672,0.023897418,0.024794656,0.020013236,0.018816253,0.026645128,0.058461148,0.025638078,0.053817316,0.079968945,0.029365905,0.024824491,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2004,0.060842607,0.143578253,0.041128452,0.066758593,0.068445994,0.048874671,0.185796726,0.023444167,0.024594468,0.019830785,0.01803001,0.02603767,0.058409359,0.025172578,0.05479758,0.081001302,0.029046385,0.024210399,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2004,0.060826978,0.143909028,0.040947021,0.067181491,0.068963695,0.049440948,0.185923251,0.023482089,0.024187135,0.019742514,0.017447227,0.025607674,0.058283532,0.02458391,0.055708259,0.081681695,0.028574143,0.023509411,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2004,0.059729905,0.146579736,0.041014812,0.068662551,0.066002024,0.050006142,0.189618672,0.022842932,0.023212354,0.019054653,0.016807206,0.024983872,0.057142553,0.024013042,0.056780863,0.08260539,0.028159695,0.022783598,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2004,0.058463112,0.150708739,0.043614713,0.068026939,0.062586251,0.050212415,0.19369311,0.022430313,0.022013133,0.018214546,0.016318318,0.024096939,0.055880491,0.023263683,0.057776737,0.083535094,0.027222003,0.021943462,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2004,0.058610883,0.148800252,0.042304774,0.06756929,0.06277236,0.049910936,0.193527442,0.021711527,0.021715146,0.017702227,0.017229049,0.025038583,0.057903787,0.024195123,0.057253888,0.082905228,0.028030258,0.022819246,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2004,0.057884959,0.149711635,0.046210535,0.067813134,0.061995803,0.0502221,0.194183971,0.022205995,0.021211372,0.017506898,0.016202838,0.024011376,0.056736428,0.023290979,0.057620325,0.084043108,0.027283157,0.021865388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2004,0.058774692,0.148911369,0.045538819,0.068198839,0.061347483,0.051449132,0.189957136,0.022964267,0.021906836,0.018111704,0.016313912,0.024294305,0.056583008,0.023370439,0.058434073,0.084531673,0.027360016,0.021952298,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2004,0.058540299,0.144330773,0.04756049,0.068293391,0.061904774,0.050053997,0.19317934,0.02338235,0.021535414,0.018331937,0.016834111,0.02439205,0.058030009,0.023735318,0.056822067,0.083248719,0.027534144,0.022290816,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2004,0.059609732,0.142789303,0.047303937,0.069081457,0.062662424,0.053136022,0.191165097,0.024142795,0.021745532,0.018749037,0.016488207,0.02410992,0.058560675,0.023519234,0.055309885,0.082152655,0.027302068,0.022172019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2004,0.05914222,0.143003194,0.04794922,0.071083556,0.064034547,0.053976736,0.190837932,0.024136567,0.021967483,0.018565919,0.015822566,0.023369826,0.059120066,0.023018628,0.054850587,0.081046663,0.026601207,0.021473082,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2004,0.057967641,0.145266227,0.048946383,0.072075928,0.060062028,0.056940875,0.192404483,0.023282999,0.021226719,0.017862859,0.015023852,0.022677785,0.058739677,0.022248376,0.056504355,0.082283911,0.025872831,0.020613072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2004,0.05777121,0.145076803,0.049325355,0.072646229,0.059250505,0.05617491,0.192222945,0.023497068,0.021033736,0.017858241,0.014973557,0.022599169,0.059715923,0.022203411,0.056583076,0.082578426,0.025880462,0.020608973,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2004,0.057254417,0.145955008,0.048151439,0.072104277,0.060136135,0.055921695,0.192944422,0.024646478,0.020707815,0.018200395,0.015078903,0.022429618,0.058216221,0.021918267,0.056883344,0.083669389,0.025492525,0.020289654,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2004,0.058842662,0.145812525,0.043669605,0.072433266,0.058918704,0.056375257,0.186638194,0.025690397,0.021237492,0.018977435,0.016447884,0.023726704,0.060890834,0.022968573,0.056306398,0.083347087,0.026390575,0.021326409,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2004,0.058996943,0.144475038,0.044284311,0.072148116,0.061143033,0.059103548,0.186430605,0.026686041,0.021278475,0.019269233,0.016443372,0.023648971,0.058697279,0.022915679,0.054392986,0.082337946,0.026301719,0.021446704,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2004,0.060295632,0.142529663,0.043157136,0.070987187,0.063126915,0.05855534,0.184557762,0.02697634,0.02195686,0.019791441,0.017139185,0.024349842,0.059557525,0.023661101,0.053166351,0.080815219,0.02712032,0.022256181,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2004,0.060533955,0.139033298,0.045853114,0.07260104,0.065165044,0.057312082,0.18272762,0.026595762,0.022108211,0.019536558,0.01723767,0.024328387,0.061013636,0.023826759,0.052365901,0.080068925,0.027287474,0.022404565,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2004,0.060849299,0.139157223,0.045383313,0.072693632,0.0666429,0.058142765,0.179935492,0.027449698,0.022319611,0.020047646,0.016861823,0.024057715,0.061633781,0.023665146,0.052552816,0.079531209,0.02694048,0.02213545,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2004,0.061618606,0.138316518,0.041918619,0.07261996,0.068802342,0.059380524,0.177033653,0.028474797,0.023063066,0.020722442,0.017242902,0.024229566,0.063175786,0.023855655,0.051243126,0.078813385,0.027149345,0.022339706,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2004,0.062387695,0.135903073,0.043703064,0.070734054,0.071850667,0.056196488,0.180763262,0.02902578,0.023510463,0.021068953,0.018140632,0.025249459,0.061941548,0.024580888,0.048186308,0.075921411,0.027725777,0.023110478,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2004,0.06096219,0.1418826,0.050120987,0.067017344,0.066655627,0.050894402,0.169856981,0.02258031,0.024817733,0.02102707,0.020667476,0.028397165,0.050388476,0.027887498,0.056035734,0.082167472,0.032150997,0.026489938,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2004,0.060640261,0.143014122,0.051917231,0.069333332,0.068229098,0.051131191,0.170243945,0.023002199,0.024661776,0.021370635,0.0201957,0.028147584,0.043175773,0.027561546,0.0566757,0.082448701,0.031944795,0.026306412,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2004,0.061034461,0.141444938,0.05578861,0.069168242,0.067453627,0.051214282,0.170033338,0.023464302,0.024911242,0.021759143,0.019497851,0.027548803,0.04552847,0.027070761,0.056562805,0.080536611,0.031396855,0.025585659,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2004,0.06052141,0.141846024,0.058519589,0.069051507,0.068089028,0.051463282,0.170236769,0.023437791,0.024908812,0.021723453,0.019619322,0.027603104,0.042500826,0.026909519,0.056078104,0.080816805,0.031087695,0.025586962,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2004,0.059795542,0.144619745,0.056086343,0.070392101,0.068480357,0.047679478,0.174191618,0.024014549,0.025112215,0.022190231,0.018865069,0.027192908,0.042612454,0.026328556,0.055484522,0.081398888,0.030608215,0.024947208,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2004,0.059251936,0.145956426,0.057655252,0.07042943,0.066069693,0.044380659,0.178247407,0.023052125,0.023945191,0.021445875,0.018799943,0.027824191,0.041806723,0.026606682,0.055905618,0.082246274,0.031204275,0.025172301,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2004,0.05961862,0.145820868,0.058231781,0.067927315,0.064447117,0.04476111,0.179435125,0.021767635,0.02396349,0.020893887,0.018533625,0.028110018,0.045152534,0.027006588,0.055546489,0.081950455,0.031631214,0.025202128,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2004,0.061025091,0.145008942,0.058093374,0.067417872,0.064135543,0.04508984,0.176842812,0.021340306,0.024671945,0.0212174,0.018493262,0.028093853,0.045983175,0.02737484,0.055479171,0.082447185,0.032009777,0.025275614,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2004,0.060981538,0.14475753,0.05722349,0.06740971,0.063105412,0.046097638,0.177302393,0.020515996,0.024839301,0.02091667,0.018801609,0.028194803,0.04710632,0.027418069,0.055287182,0.082673603,0.031992833,0.025375903,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2004,0.060585416,0.146461472,0.05760003,0.067915142,0.063471177,0.044610727,0.182095416,0.021869622,0.025103683,0.021925988,0.017920781,0.027498848,0.042103375,0.026741712,0.055899501,0.08231633,0.031105088,0.024775691,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2004,0.060625815,0.147102131,0.053298762,0.067511693,0.061262506,0.043541679,0.184509685,0.021366979,0.024312504,0.021176427,0.018713619,0.02818098,0.043063957,0.027534173,0.056619682,0.083366869,0.032033453,0.025779085,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2004,0.061001185,0.146440059,0.055339256,0.06778181,0.058617547,0.04262204,0.182421188,0.020788434,0.024075727,0.020786766,0.019824699,0.029254425,0.044300074,0.028701956,0.056673783,0.08157968,0.033007134,0.026784236,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2004,0.061754114,0.145770735,0.053982772,0.068655993,0.061745107,0.043556348,0.183012525,0.02104645,0.024547933,0.021381676,0.019817176,0.029548818,0.042999334,0.028517503,0.055354817,0.078866026,0.032758891,0.02668378,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2004,0.061806058,0.145141361,0.055593487,0.068493631,0.059327688,0.044372004,0.18249691,0.02140465,0.02478725,0.02174643,0.01950322,0.029061079,0.043736207,0.028130905,0.055786628,0.079935783,0.032525423,0.026151284,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2004,0.061382501,0.145853848,0.058212183,0.066559076,0.056772827,0.043911348,0.182685149,0.020870847,0.024436478,0.021539428,0.019266065,0.029310075,0.044974292,0.02840862,0.056050511,0.080624842,0.032761135,0.026380773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2004,0.06061312,0.147687364,0.057906515,0.064176621,0.05515057,0.043593983,0.188344906,0.020993834,0.023915054,0.021631398,0.018579537,0.028858617,0.045248334,0.027960395,0.056443347,0.080512556,0.032484335,0.025899515,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2004,0.061394663,0.149763419,0.059723056,0.063365146,0.050155541,0.04215988,0.192109103,0.020980926,0.024097239,0.021597984,0.018014442,0.029005397,0.043954132,0.027829176,0.056564332,0.080935215,0.032885767,0.025464582,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/2004,0.060435934,0.150357334,0.060740133,0.064632166,0.047636813,0.043327905,0.192698817,0.020080417,0.023847161,0.021057592,0.017528147,0.028712829,0.043309491,0.027708519,0.057619878,0.082357269,0.032761886,0.025187708,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2004,0.061216534,0.149301047,0.063642657,0.063639348,0.049938543,0.043810173,0.189891854,0.020780044,0.024673867,0.021631344,0.017581719,0.028321424,0.043583968,0.027327774,0.05599957,0.081409345,0.032115508,0.025135281,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2004,0.060364074,0,0.048740389,0.064403475,0.065496579,0.047277691,0.175286007,0.025307788,0.02549217,0.022616314,0.021723897,0.030789338,0,0.02910057,0,0.077375444,0.036977646,0.025855462,0.243193158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2004,0.060416369,0,0.048565236,0.061085051,0.06345557,0.046227706,0.178019866,0.023708486,0.024961831,0.021434154,0.021459598,0.031070938,0,0.029182341,0,0.078241927,0.037295397,0.025843427,0.2490321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2004,0.058449004,0,0.051007787,0.059750428,0.063094026,0.044883901,0.177817472,0.022445171,0.02436549,0.020271639,0.02093461,0.030672256,0,0.028237131,0,0.079319448,0.03642343,0.025046778,0.257281432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2004,0.056720925,0,0.048651392,0.059022221,0.05399771,0.044592936,0.182594327,0.018817883,0.022792998,0.017879813,0.020850839,0.031084641,0,0.028251132,0,0.083047859,0.036744814,0.02481814,0.27013237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2004,0.057057228,0,0.051052355,0.060898477,0.053912436,0.044218941,0.178592148,0.018986138,0.02292024,0.017928485,0.021647333,0.031344025,0,0.028652861,0,0.083435992,0.036892866,0.025057698,0.267402776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2004,0.05765244,0,0.051048763,0.060358224,0.056583631,0.046548338,0.176710885,0.02014546,0.02294896,0.018419489,0.021181575,0.030989968,0,0.028492818,0,0.082894553,0.03674104,0.024826111,0.264457746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/2004,0.056961605,0,0.051997994,0.060882317,0.054015471,0.043940974,0.177402674,0.019072244,0.022983924,0.017955167,0.021439811,0.031163715,0,0.028846028,0,0.08430352,0.037063456,0.025036674,0.266934426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2004,0.057298563,0,0.052150431,0.065025049,0.048727041,0.0445383,0.176905924,0.018273887,0.022743996,0.017640671,0.021190751,0.031071497,0,0.029225917,0,0.085129067,0.037594031,0.02519539,0.267289484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2004,0.056721246,0,0.053680216,0.066623744,0.041932894,0.047663563,0.178413624,0.016638215,0.02256415,0.016970423,0.020324726,0.030335676,0,0.028507653,0,0.088223991,0.036916065,0.024567215,0.269916597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2004,0.057051759,0,0.051439087,0.066131958,0.045218155,0.045081516,0.177578079,0.017696458,0.022743034,0.017470131,0.020915554,0.030815884,0,0.029011816,0,0.08817366,0.037363578,0.02507039,0.26823894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2004,0.057468119,0,0.053967733,0.064736247,0.051089316,0.045450304,0.175441777,0.019879574,0.023929283,0.019030354,0.020459872,0.029913168,0,0.028073414,0,0.087024678,0.035957527,0.024525465,0.263053169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2004,0.057209706,0,0.051499381,0.064567952,0.049035792,0.045232448,0.177002233,0.019389572,0.0231764,0.018368688,0.020548624,0.030355591,0,0.028435078,0,0.089097259,0.036428788,0.024753037,0.264899451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2004,0.058234385,0,0.049630117,0.064605797,0.05116974,0.047189306,0.175280884,0.020753171,0.023674295,0.019332924,0.020811907,0.030457047,0,0.028577589,0,0.086551063,0.036395441,0.024938796,0.262397538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2004,0.057949306,0,0.05379217,0.064453828,0.052902891,0.046120269,0.174141519,0.020931317,0.023606465,0.01932709,0.020773068,0.030046904,0,0.028838321,0,0.086698328,0.036229836,0.024598791,0.259589895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2004,0.059428479,0,0.052524015,0.064823466,0.051886706,0.04755963,0.172046382,0.020390189,0.023826957,0.019243578,0.022183024,0.031388326,0,0.030032474,0,0.085266734,0.037551349,0.025569311,0.25627938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2004,0.060249697,0,0.051886805,0.064122942,0.052563095,0.047548008,0.171197806,0.020795741,0.024186513,0.019900769,0.022533493,0.031250477,0,0.030127618,0,0.085814398,0.037568008,0.025721171,0.25453346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2004,0.061490039,0,0.048863604,0.064136188,0.055512989,0.048544791,0.169173221,0.021453674,0.025483642,0.020768572,0.02269968,0.031472978,0,0.030193097,0,0.085543472,0.037905,0.025761761,0.250997293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2004,0.061343043,0,0.050372434,0.063151853,0.055327821,0.048370744,0.169287555,0.021890295,0.024997587,0.020951105,0.022756175,0.031309041,0,0.030404172,0,0.085220264,0.037906318,0.025800204,0.250911388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2004,0.060777777,0,0.058391362,0.061255131,0.054928583,0.049618387,0.167736721,0.021782041,0.02431557,0.020461648,0.023044553,0.031135495,0,0.029991548,0,0.084764066,0.037517023,0.025674463,0.248605632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2004,0.06183207,0,0.051865188,0.061703427,0.05535539,0.048776474,0.169812716,0.021607557,0.024805117,0.020854275,0.023298113,0.031697017,0,0.030592422,0,0.083580585,0.038455333,0.026157209,0.249607106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2004,0.061363779,0,0.051053644,0.062076232,0.052203371,0.047618169,0.171776648,0.02103712,0.024947419,0.020679995,0.023011317,0.031368093,0,0.030291815,0,0.084233679,0.038384455,0.02611306,0.253841204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2004,0.062062833,0,0.049869152,0.061906386,0.053167019,0.046649189,0.171016894,0.021109334,0.025493376,0.021290219,0.023107998,0.031655839,0,0.030661882,0,0.083376829,0.03883732,0.02647121,0.25332452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2004,0.059393984,0,0.046610163,0,0.05467099,0,0.15814254,0.018730773,0.023627104,0.019806574,0.022948478,0.035055855,0.038150398,0.03061246,0,0.109552189,0.037719483,0.028481742,0.316497266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2004,0.059507786,0,0.043464289,0,0.054737939,0,0.159565071,0.019029578,0.023704963,0.019977251,0.022992239,0.035633681,0.038027668,0.030767376,0,0.108251477,0.037939487,0.02872885,0.317672345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2004,0.058366017,0,0.045417535,0,0.054094673,0,0.161650624,0.018492924,0.022918939,0.01950564,0.022191156,0.03477333,0.037836588,0.030165835,0,0.108236923,0.037266834,0.028186359,0.320896623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/14/2004,0.05866046,0,0.045713805,0,0.053002853,0,0.16170631,0.018629521,0.023006331,0.019745703,0.022422728,0.035196398,0.037221447,0.030422296,0,0.108298614,0.037564703,0.02856536,0.319843473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/15/2004,0.058099213,0,0.044961612,0,0.05051563,0,0.164625632,0.018288156,0.022712791,0.019469478,0.022043735,0.034771569,0.035579884,0.02982936,0,0.108519694,0.037146553,0.027910101,0.325526594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/16/2004,0.058409381,0,0.04348952,0,0.051545459,0,0.162889961,0.018237816,0.022810795,0.019579452,0.022180128,0.034944724,0.03757171,0.03027031,0,0.110438827,0.037398695,0.028377381,0.321855843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/17/2004,0.05879495,0,0.044172283,0,0.050785054,0,0.162633317,0.018787182,0.023098732,0.019977211,0.022433477,0.034797423,0.037818236,0.030322823,0,0.109727372,0.037522071,0.028512916,0.320616952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/18/2004,0.05893728,0,0.046487238,0,0.050271915,0,0.16179269,0.018904826,0.023227484,0.019972726,0.022388048,0.034607451,0.038539531,0.03026918,0,0.109854434,0.037382039,0.028398531,0.318966628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/21/2004,0.059375369,0,0.046239334,0,0.049865158,0,0.159666271,0.018693224,0.023780455,0.02016403,0.022307086,0.0347994,0.039101645,0.030470246,0,0.110390565,0.037635174,0.028632295,0.318879749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/22/2004,0.05993812,0,0.044105937,0,0.050735754,0,0.159699996,0.01903126,0.023809389,0.020420378,0.021924966,0.034421686,0.040642282,0.030389033,0,0.110855357,0.037192653,0.028061473,0.318771717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/23/2004,0.059751544,0,0.044572677,0,0.049898523,0,0.160445003,0.01845607,0.023416927,0.019988032,0.022412522,0.035007836,0.040562416,0.030797347,0,0.110205878,0.037306589,0.028292209,0.318886426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/24/2004,0.060191007,0,0.04380009,0,0.051262632,0,0.160580766,0.018117448,0.023314765,0.020059705,0.023027646,0.035493181,0.041070907,0.031350218,0,0.109317022,0.037554457,0.028993461,0.315866695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/25/2004,0.06085809,0,0.044479438,0,0.053843708,0,0.159220479,0.0193104,0.024041516,0.021097725,0.022688169,0.034848725,0.040395513,0.030867212,0,0.108964461,0.037036158,0.028582924,0.313765482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/28/2004,0.060024784,0,0.044247533,0,0.055324174,0,0.159476846,0.019143589,0.02375933,0.021001074,0.022869097,0.034378152,0.041501639,0.030863029,0,0.10879533,0.036342555,0.028321028,0.313951843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2004,0.060429672,0,0.042310617,0,0.055484993,0,0.159891137,0.020103486,0.024454826,0.021676853,0.022640719,0.034356715,0.042343256,0.030784741,0,0.106334507,0.03646071,0.028183519,0.314544249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/2004,0.059972591,0,0.040880145,0,0.056510681,0,0.160754558,0.01986702,0.023742326,0.021223859,0.023000965,0.034748405,0.039114027,0.030786961,0,0.108190319,0.036596119,0.028707248,0.315904775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/1/2004,0.059913012,0,0.042724309,0,0.058082509,0,0.158983364,0.019521623,0.023445248,0.020961011,0.023463855,0.034659975,0.04031885,0.031045748,0,0.109918462,0.036671153,0.028980777,0.311310105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2004,0.059598675,0,0.045458454,0,0.058899608,0,0.158459037,0.019502514,0.02364535,0.020994192,0.022549949,0.033786485,0.040492809,0.030082991,0,0.111708449,0.035555418,0.027814416,0.311451652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/6/2004,0.059754631,0,0.044138322,0,0.058081063,0,0.15870309,0.019050043,0.02390094,0.020745815,0.022117909,0.033211496,0.043139209,0.029926362,0,0.114693983,0.035379756,0.027297388,0.309859993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/7/2004,0.059920038,0,0.046193912,0,0.05806523,0,0.159572409,0.018651897,0.023751536,0.020583731,0.021635648,0.032668421,0.042660287,0.029416845,0,0.114089539,0.035051241,0.026584462,0.311154805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/8/2004,0.057358477,0.149915937,0.047316878,0.063816112,0.051566539,0.041895599,0.173685518,0.017692109,0.024376247,0.020078407,0.023507747,0.034787974,0.03581282,0.029471136,0.05972558,0.103080055,0.038786716,0.027126148,1.11E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/9/2004,0.057198792,0.151063034,0.049359203,0.06377804,0.049900596,0.044151131,0.174625807,0.017583773,0.02458435,0.020199306,0.022846386,0.033909652,0.034003234,0.02864957,0.060018627,0.103650221,0.038200773,0.026277506,1.11E-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
