,MTUM,VLUE,QUAL,SIZE,USMV,IVLU,IMTM,IQLT,EMGF,ACWV,SPTL,AGG,EMB,TIP,HYG,SCHH,DBC,GLD,,,,,,,,,,,,,,,,,,
3/13/2000,0.011082546,0.015372099,0.01482716,0.019498475,0.019330861,0.028018122,0.01739226,0.02209067,0.061667461,0.053859053,0.053223396,0.155342545,0.050691254,0.132502167,0.174290401,0.050116066,0.071241543,0.049453921,,,,,,,,,,,,,,,,,,
3/14/2000,0.010994268,0.015434613,0.014829836,0.019574026,0.019343837,0.02765138,0.016821328,0.021679328,0.059775947,0.053284444,0.053563242,0.156213411,0.050679085,0.133275507,0.174889684,0.050230374,0.072008326,0.049751364,,,,,,,,,,,,,,,,,,
3/15/2000,0.010786192,0.015131751,0.01467456,0.019388059,0.019159254,0.027716107,0.016870176,0.021677199,0.058706293,0.053240278,0.054089647,0.156832967,0.050879829,0.133870222,0.174896851,0.050451494,0.072062138,0.049566981,,,,,,,,,,,,,,,,,,
3/16/2000,0.010942591,0.015420321,0.015087399,0.020178599,0.019781699,0.027280504,0.016468278,0.02138635,0.057956175,0.05363698,0.054318855,0.156993488,0.050619195,0.13395799,0.174319651,0.051057215,0.070956388,0.049638318,,,,,,,,,,,,,,,,,,
3/17/2000,0.011386548,0.015984552,0.015759338,0.021172095,0.02060511,0.027686111,0.016443808,0.021574313,0.057197481,0.054735163,0.054060768,0.15599347,0.050388582,0.133025494,0.172889791,0.05150136,0.070650372,0.048945644,,,,,,,,,,,,,,,,,,
3/20/2000,0.011509002,0.016010243,0.015766313,0.020882972,0.020484052,0.027681911,0.01672222,0.021619628,0.0575658,0.054535218,0.054241475,0.1561797,0.050553645,0.132967019,0.172950934,0.051570484,0.070464071,0.048295315,,,,,,,,,,,,,,,,,,
3/21/2000,0.011471808,0.016131971,0.015742082,0.020767424,0.020538042,0.027785197,0.016984796,0.021842962,0.057338371,0.054507347,0.054402859,0.156503347,0.050707993,0.133297626,0.173428761,0.051702684,0.068163996,0.048682734,,,,,,,,,,,,,,,,,,
3/22/2000,0.011773539,0.016419583,0.016002248,0.020969367,0.020820499,0.027667117,0.016884647,0.021880546,0.057246766,0.054713998,0.054363462,0.156108975,0.050755845,0.133081735,0.172815862,0.051676793,0.068395077,0.04842394,,,,,,,,,,,,,,,,,,
3/23/2000,0.011936976,0.016544865,0.016012481,0.020858763,0.020804192,0.027529906,0.016687783,0.021886,0.058098204,0.05459223,0.054254794,0.155825004,0.05104539,0.133305982,0.172096558,0.051850845,0.067891178,0.048778849,,,,,,,,,,,,,,,,,,
3/24/2000,0.012127233,0.016672353,0.016224756,0.021102031,0.02113671,0.027539624,0.016669561,0.02176362,0.058528657,0.055039167,0.054384138,0.155705937,0.050744545,0.133393367,0.17158628,0.051814314,0.067417458,0.048150246,,,,,,,,,,,,,,,,,,
3/27/2000,0.012108947,0.016652146,0.01620095,0.021052461,0.021083083,0.027928125,0.016864547,0.022217803,0.059057038,0.05550258,0.053767289,0.154802042,0.050754326,0.133207968,0.171053811,0.051510946,0.068153782,0.048082156,,,,,,,,,,,,,,,,,,
3/28/2000,0.012147453,0.016748489,0.016105371,0.020957621,0.021014155,0.028152798,0.016898882,0.02226656,0.059807435,0.055643621,0.053789714,0.154688517,0.050782847,0.133186847,0.170721726,0.051437763,0.06771053,0.047939672,,,,,,,,,,,,,,,,,,
3/29/2000,0.012031794,0.016546267,0.01597318,0.02088123,0.020894911,0.028297354,0.017143263,0.022407828,0.059992121,0.055634311,0.053970561,0.155160461,0.050926702,0.133827775,0.170301645,0.051557407,0.066962842,0.047490348,,,,,,,,,,,,,,,,,,
3/30/2000,0.010179379,0.011313236,0.013853081,0.020105583,0.018789573,0.02599296,0.016517388,0.020805789,0.056435877,0.050949689,0.067028413,0.160629914,0.052122779,0.136854757,0.171152533,0.046665431,0.068052154,0.052551465,,,,,,,,,,,,,,,,,,
3/31/2000,0.009963473,0.011316985,0.013768276,0.020332605,0.018802085,0.025764281,0.016002265,0.020398871,0.054825304,0.050424505,0.06795524,0.161733308,0.051530179,0.137770873,0.171673287,0.046964773,0.068837291,0.051936398,,,,,,,,,,,,,,,,,,
4/3/2000,0.01002809,0.011426975,0.013786484,0.020464374,0.018859811,0.025851224,0.016120854,0.020513,0.05404933,0.050568528,0.068153524,0.161709372,0.051646363,0.137643723,0.170910989,0.047082491,0.069174762,0.052010108,,,,,,,,,,,,,,,,,,
4/4/2000,0.009966795,0.01159999,0.013955679,0.02067833,0.019209132,0.025544688,0.015607736,0.020360157,0.052487774,0.050893348,0.068372687,0.16222614,0.051632632,0.138245403,0.171504525,0.047146127,0.068353983,0.052214874,,,,,,,,,,,,,,,,,,
4/5/2000,0.009871929,0.011588708,0.013887835,0.020704821,0.019307337,0.025614066,0.015264773,0.020487241,0.051427904,0.050793912,0.069144292,0.163612288,0.051329418,0.138730623,0.171633517,0.047324885,0.067066455,0.052209996,,,,,,,,,,,,,,,,,,
4/6/2000,0.009885428,0.011670678,0.013739643,0.020782508,0.019113692,0.025515411,0.015111004,0.020214825,0.050989752,0.050534608,0.068933488,0.163371759,0.051207364,0.138759915,0.171878459,0.047574807,0.067665046,0.053051612,,,,,,,,,,,,,,,,,,
4/7/2000,0.009991692,0.011785507,0.013860239,0.020870625,0.019153896,0.025631526,0.015447454,0.020409926,0.051332673,0.050648553,0.068828265,0.162826571,0.05136303,0.138334398,0.171955331,0.048011799,0.066980953,0.052567564,,,,,,,,,,,,,,,,,,
4/10/2000,0.010152509,0.011796253,0.013916732,0.0206612,0.01912845,0.025622921,0.015617186,0.020483388,0.052537189,0.050705764,0.069083261,0.162385627,0.051402092,0.137739985,0.172266038,0.048169581,0.065889813,0.052442011,,,,,,,,,,,,,,,,,,
4/11/2000,0.009966438,0.011676327,0.013824196,0.020729684,0.019094681,0.025624762,0.015676179,0.020482782,0.053375268,0.050846413,0.06908214,0.162485541,0.051388624,0.137719836,0.172762618,0.048455824,0.064045994,0.052762691,,,,,,,,,,,,,,,,,,
4/12/2000,0.009849171,0.011719867,0.013832212,0.020976348,0.019210919,0.025444882,0.015242278,0.020211692,0.053117681,0.050851008,0.068617345,0.162314164,0.051228155,0.138187556,0.173038145,0.048838035,0.064360586,0.052959956,,,,,,,,,,,,,,,,,,
4/13/2000,0.009481936,0.011553868,0.013548575,0.021136205,0.019002995,0.025621119,0.015040834,0.020283858,0.052588596,0.050706833,0.068245944,0.162048509,0.051299023,0.138081025,0.172814226,0.049243197,0.066667603,0.052635653,,,,,,,,,,,,,,,,,,
4/14/2000,0.009291743,0.011480607,0.013362526,0.021114293,0.018815197,0.025482249,0.01478611,0.020041397,0.051273071,0.05048636,0.068749268,0.162884665,0.051471147,0.13840105,0.173080443,0.049565225,0.066742562,0.052972088,,,,,,,,,,,,,,,,,,
4/17/2000,0.008712745,0.010839198,0.012581901,0.020262005,0.018009455,0.025398941,0.014454686,0.019718347,0.050560113,0.049426944,0.069448348,0.164600357,0.051506437,0.140044578,0.174645752,0.049713092,0.066538425,0.053538675,,,,,,,,,,,,,,,,,,
4/18/2000,0.009266621,0.011322527,0.012961945,0.020623772,0.018500157,0.024971944,0.01412377,0.019347363,0.047977159,0.049336406,0.068927676,0.164914396,0.051240354,0.141051684,0.174447121,0.049798243,0.067403769,0.053785092,,,,,,,,,,,,,,,,,,
4/19/2000,0.00953795,0.011538281,0.013297055,0.020739781,0.018714903,0.025174852,0.014385533,0.019457953,0.048213571,0.049682895,0.068651503,0.164081314,0.05143999,0.140518558,0.173845191,0.049837328,0.067460835,0.053422507,,,,,,,,,,,,,,,,,,
4/20/2000,0.009284456,0.01127341,0.013111842,0.020644875,0.018612953,0.025127452,0.014563063,0.019536403,0.04740234,0.049543587,0.069029347,0.16400199,0.051139345,0.140084922,0.174418921,0.049733804,0.069206607,0.053284683,,,,,,,,,,,,,,,,,,
4/25/2000,0.009262652,0.011319789,0.013178762,0.02083655,0.018727013,0.025152255,0.014611601,0.019672612,0.047667645,0.049730612,0.068999459,0.163825991,0.051214542,0.13991662,0.174287263,0.049721291,0.068951911,0.052923433,,,,,,,,,,,,,,,,,,
4/26/2000,0.009648174,0.011731508,0.013606531,0.021376303,0.019102765,0.025264552,0.0145331,0.019602052,0.047743033,0.050292769,0.068523128,0.162966159,0.051371036,0.139739245,0.173544214,0.049980538,0.068152276,0.052822617,,,,,,,,,,,,,,,,,,
4/27/2000,0.009561656,0.011630368,0.013450415,0.021336468,0.018980975,0.025352155,0.014803039,0.019703332,0.047929305,0.050354455,0.06854749,0.163077954,0.051305999,0.139956394,0.174161324,0.050420461,0.067156633,0.052271578,,,,,,,,,,,,,,,,,,
4/28/2000,0.009712132,0.011674885,0.013505911,0.021188655,0.01898925,0.024970154,0.014629118,0.019553234,0.047704739,0.049955975,0.068276931,0.162779359,0.051309545,0.14054384,0.174043277,0.050679982,0.068109034,0.052373977,,,,,,,,,,,,,,,,,,
5/2/2000,0.009686528,0.011622392,0.013371,0.021062389,0.018763766,0.025048322,0.014875289,0.019849777,0.048168451,0.049648935,0.06842285,0.162680003,0.05148606,0.140536148,0.173698972,0.050781393,0.068173842,0.052123883,,,,,,,,,,,,,,,,,,
5/3/2000,0.010272683,0.016503094,0.010334076,0.022461924,0.020415485,0.025627933,0.014208491,0.017629595,0.049924802,0.047351006,0.093535557,0.159420506,0.051338112,0.123344284,0.1618163,0.044212924,0.074054134,0.057549094,,,,,,,,,,,,,,,,,,
5/4/2000,0.010079802,0.016259577,0.010170845,0.02229708,0.020239712,0.0255174,0.013876926,0.017303761,0.049135081,0.046895303,0.093267871,0.159842369,0.051195502,0.124165435,0.163120095,0.044408567,0.074239307,0.057985369,,,,,,,,,,,,,,,,,,
5/5/2000,0.010035321,0.016235382,0.010142845,0.022403709,0.020212467,0.025579513,0.013889366,0.017379805,0.049587121,0.047106508,0.092517794,0.159240543,0.050838163,0.124072018,0.162705973,0.04440103,0.07470381,0.058948632,,,,,,,,,,,,,,,,,,
5/8/2000,0.010197886,0.01645198,0.010306575,0.022520494,0.020425902,0.025703129,0.013986239,0.017332818,0.0505122,0.047293525,0.092247876,0.158718083,0.050447833,0.123293533,0.162388598,0.04442675,0.074669291,0.059077289,,,,,,,,,,,,,,,,,,
5/9/2000,0.010042809,0.0164799,0.010251448,0.022730111,0.020493456,0.025595991,0.013799858,0.017264835,0.049815793,0.047248906,0.091931059,0.158851068,0.050245572,0.123570306,0.162837284,0.044354587,0.075847643,0.058639375,,,,,,,,,,,,,,,,,,
5/10/2000,0.009925629,0.016380176,0.010169364,0.022660025,0.020408467,0.025458248,0.013428192,0.017146472,0.049959211,0.047057219,0.092360627,0.159065786,0.05030203,0.123287775,0.162731419,0.044465525,0.07692534,0.058268495,,,,,,,,,,,,,,,,,,
5/11/2000,0.009621161,0.015938075,0.010041873,0.022594983,0.020204574,0.025368739,0.01312863,0.016921776,0.049343688,0.047045683,0.093086289,0.159695653,0.050118524,0.123484205,0.163161242,0.044246103,0.07736906,0.05862974,,,,,,,,,,,,,,,,,,
5/12/2000,0.009852125,0.016274397,0.010227553,0.022944432,0.020440174,0.025244677,0.013009503,0.01708186,0.048202874,0.047051357,0.093076854,0.159429272,0.050142319,0.122998248,0.162431266,0.044397394,0.078883816,0.058311877,,,,,,,,,,,,,,,,,,
5/15/2000,0.009950455,0.016456427,0.010345671,0.022980697,0.02050304,0.025652391,0.01334424,0.017401395,0.04782524,0.047281622,0.092411021,0.158711227,0.049620516,0.122609853,0.162732463,0.044436997,0.079455895,0.058280848,,,,,,,,,,,,,,,,,,
5/16/2000,0.010153926,0.016699599,0.010541499,0.023230606,0.020839865,0.025593946,0.013180895,0.017241514,0.048031202,0.047483508,0.09255767,0.158438574,0.049873096,0.122297612,0.162229112,0.044411733,0.079487157,0.057708487,,,,,,,,,,,,,,,,,,
5/17/2000,0.010263128,0.016931324,0.010584284,0.02324037,0.020873567,0.025643927,0.013449465,0.017332915,0.048107767,0.047543167,0.092662528,0.158268217,0.049936156,0.12206849,0.161873999,0.044360113,0.079158704,0.057701881,,,,,,,,,,,,,,,,,,
5/18/2000,0.010154828,0.016807523,0.010505132,0.023078578,0.020703057,0.025252665,0.013190983,0.016962603,0.047547738,0.047096805,0.09266906,0.158907443,0.050252709,0.122588507,0.163098672,0.044388232,0.079394744,0.057400723,,,,,,,,,,,,,,,,,,
5/19/2000,0.010007992,0.016892283,0.010433339,0.023183929,0.020649583,0.0251609,0.013132826,0.017068599,0.04699708,0.047110079,0.092074883,0.158667794,0.050461896,0.122469391,0.163052455,0.044397689,0.080792271,0.057447011,,,,,,,,,,,,,,,,,,
5/22/2000,0.009780199,0.016593207,0.010294319,0.023033994,0.020534216,0.024977694,0.012649938,0.016699461,0.046496023,0.046838021,0.092691882,0.159645317,0.050274104,0.123031253,0.163472472,0.044493518,0.080733749,0.057760634,,,,,,,,,,,,,,,,,,
5/23/2000,0.009739109,0.01652327,0.010310626,0.023127808,0.020535259,0.024947616,0.012281839,0.016568834,0.044919297,0.046697722,0.093709935,0.160931004,0.050128124,0.12376777,0.163700663,0.04455598,0.079397055,0.058158089,,,,,,,,,,,,,,,,,,
5/24/2000,0.009452786,0.016334942,0.010119761,0.023023437,0.02031346,0.024975401,0.012400647,0.016716813,0.044591518,0.046736069,0.093837555,0.16110991,0.050322248,0.124145603,0.16379603,0.044583873,0.079279464,0.058260483,,,,,,,,,,,,,,,,,,
5/25/2000,0.009623121,0.01667722,0.010257617,0.023206811,0.020526856,0.024753584,0.012152038,0.016517936,0.044518808,0.04668923,0.093484184,0.160814553,0.050478999,0.124136934,0.163119127,0.044315284,0.080642645,0.058085053,,,,,,,,,,,,,,,,,,
5/26/2000,0.009482221,0.016338252,0.01009085,0.022869763,0.020274103,0.024825412,0.012492387,0.016777874,0.044994828,0.046818328,0.094214242,0.161080402,0.050614239,0.124024681,0.16243037,0.04388394,0.080930229,0.057857881,,,,,,,,,,,,,,,,,,
5/30/2000,0.009444616,0.016336538,0.010091216,0.022868667,0.020273981,0.02494561,0.012578968,0.016822125,0.04427577,0.046930332,0.094743458,0.161710914,0.050653047,0.124187405,0.162752744,0.043970045,0.079937799,0.057476766,,,,,,,,,,,,,,,,,,
5/31/2000,0.00986683,0.016674326,0.010342541,0.023044749,0.020565098,0.025082699,0.012822327,0.016919172,0.045261673,0.047273625,0.093886574,0.160588662,0.050708361,0.123728678,0.162371189,0.043813509,0.079476102,0.057573883,,,,,,,,,,,,,,,,,,
6/1/2000,0.009819473,0.016547926,0.010321334,0.022990469,0.020476073,0.024975002,0.01283502,0.016844746,0.046391275,0.04696141,0.094544036,0.160895431,0.051060736,0.123745993,0.162884077,0.043787652,0.077653565,0.057265784,,,,,,,,,,,,,,,,,,
6/2/2000,0.01003424,0.016812628,0.010432934,0.02309139,0.020551255,0.025021877,0.013027884,0.016933198,0.046287629,0.046946267,0.09452722,0.160467505,0.05144163,0.123104786,0.162196318,0.043409301,0.078846536,0.056867401,,,,,,,,,,,,,,,,,,
6/5/2000,0.010245759,0.016306411,0.010964951,0.022632876,0.01990845,0.024362987,0.012815748,0.015887829,0.047347564,0.047111532,0.105136307,0.156009642,0.044519518,0.129522252,0.155326907,0.052097123,0.072819579,0.056984564,,,,,,,,,,,,,,,,,,
6/6/2000,0.010221333,0.016259937,0.01088007,0.022347141,0.019747863,0.024607971,0.012822592,0.015803352,0.047883906,0.046922148,0.10541616,0.156336761,0.044373584,0.129326741,0.155968952,0.051934215,0.071904127,0.057243147,,,,,,,,,,,,,,,,,,
6/7/2000,0.010057639,0.016035581,0.01080034,0.022279151,0.019688833,0.024794892,0.012875092,0.015918999,0.047595126,0.047189154,0.105186495,0.15605576,0.044203393,0.129130824,0.155853607,0.05209274,0.072065773,0.058176601,,,,,,,,,,,,,,,,,,
6/8/2000,0.010213973,0.016155577,0.010912145,0.022266975,0.019776712,0.024813442,0.012688305,0.015856399,0.047772003,0.047188676,0.105387189,0.155924104,0.044357816,0.129066607,0.155886594,0.052400101,0.072074466,0.057258917,,,,,,,,,,,,,,,,,,
6/9/2000,0.010191894,0.01601191,0.010831841,0.022125894,0.01964308,0.024681324,0.01270171,0.015850579,0.047608572,0.047145144,0.105483517,0.155803801,0.044482656,0.129003949,0.156569522,0.052547122,0.071762986,0.057554498,,,,,,,,,,,,,,,,,,
6/12/2000,0.010155289,0.016005213,0.010794648,0.022143541,0.019511233,0.02467827,0.012652946,0.015757542,0.047894297,0.046959346,0.105315326,0.155629557,0.044716038,0.12898286,0.156974396,0.052581289,0.072020948,0.05722726,,,,,,,,,,,,,,,,,,
6/13/2000,0.010009726,0.015953944,0.010640416,0.022035227,0.019419857,0.024751865,0.012688523,0.01574275,0.047643261,0.046849787,0.10532977,0.155604255,0.044563862,0.128788468,0.157011151,0.052672253,0.073166115,0.05712877,,,,,,,,,,,,,,,,,,
6/14/2000,0.010175771,0.015979575,0.010797301,0.022064985,0.019553992,0.024671444,0.0126006,0.015694332,0.047176168,0.047015357,0.104297058,0.155139351,0.044639935,0.128516551,0.156525167,0.052846684,0.073969283,0.058336445,,,,,,,,,,,,,,,,,,
6/15/2000,0.010068668,0.015772021,0.010848937,0.022036518,0.019583689,0.024684731,0.012673119,0.015816437,0.047369684,0.047045767,0.104718004,0.155384456,0.044851083,0.128314876,0.156159625,0.053601387,0.07367935,0.057391647,,,,,,,,,,,,,,,,,,
6/16/2000,0.010201954,0.015710611,0.01097293,0.022044644,0.019735861,0.024491252,0.012483336,0.015693631,0.046904958,0.047011062,0.104747004,0.155584065,0.044876632,0.128534164,0.15644372,0.053370652,0.073663388,0.057530136,,,,,,,,,,,,,,,,,,
6/19/2000,0.01017993,0.015334992,0.01090193,0.021787879,0.019475495,0.024704163,0.012476836,0.015786775,0.047028155,0.047131934,0.105335287,0.156115202,0.044881296,0.12867136,0.156681687,0.053169542,0.072280178,0.058057359,,,,,,,,,,,,,,,,,,
6/20/2000,0.010415334,0.015626023,0.011063848,0.021758909,0.019623647,0.024683572,0.012547071,0.01578225,0.046978896,0.047241828,0.105205489,0.156083725,0.044887493,0.128802159,0.156786463,0.053307069,0.071954023,0.0572522,,,,,,,,,,,,,,,,,,
6/21/2000,0.010366091,0.015500712,0.010918783,0.021537255,0.019433991,0.024704445,0.012752229,0.015880089,0.047235745,0.04715195,0.104856467,0.155581587,0.044890332,0.128524255,0.156660253,0.053660028,0.073148507,0.057197281,,,,,,,,,,,,,,,,,,
6/22/2000,0.010374581,0.015513674,0.010986384,0.021511907,0.019490694,0.024565894,0.012629761,0.015653278,0.047204057,0.047045312,0.104201069,0.155072435,0.044823918,0.128553123,0.157094661,0.053707419,0.074377444,0.057194389,,,,,,,,,,,,,,,,,,
6/23/2000,0.010098296,0.015299277,0.010820383,0.02133951,0.01930411,0.02455172,0.012511721,0.015477192,0.047190388,0.046922048,0.104156898,0.154965139,0.044795278,0.128631575,0.157208845,0.053602722,0.075584225,0.057540671,,,,,,,,,,,,,,,,,,
6/26/2000,0.010007378,0.015307311,0.010785858,0.021379879,0.019313984,0.024538127,0.012456135,0.015453283,0.046714053,0.046923729,0.103906578,0.155110408,0.044647738,0.129020266,0.157909231,0.053719761,0.075448152,0.057358129,,,,,,,,,,,,,,,,,,
6/27/2000,0.010082585,0.015364522,0.010874103,0.021426641,0.019385521,0.024489208,0.012406781,0.015406972,0.046579696,0.046701239,0.104470779,0.155593452,0.044614758,0.129023862,0.158167791,0.053706464,0.074730616,0.05697501,,,,,,,,,,,,,,,,,,
6/28/2000,0.009975134,0.015251907,0.010868692,0.021389708,0.019285847,0.024569938,0.012393332,0.015370683,0.046824599,0.046658464,0.10459593,0.155426655,0.04476738,0.128777042,0.157980061,0.053916188,0.075131283,0.056817157,,,,,,,,,,,,,,,,,,
6/29/2000,0.010039362,0.015281753,0.010856807,0.021413031,0.019277232,0.024635461,0.012450828,0.015465769,0.046910873,0.046730443,0.104140817,0.155064284,0.044881318,0.128560098,0.157849438,0.05398556,0.074890544,0.057566383,,,,,,,,,,,,,,,,,,
6/30/2000,0.009928363,0.015278465,0.010812388,0.021265397,0.019177174,0.024388263,0.012149301,0.015191821,0.046503435,0.046553855,0.104902725,0.155281166,0.044960824,0.128398553,0.157602329,0.054020547,0.075814508,0.057770887,,,,,,,,,,,,,,,,,,
7/3/2000,0.010076956,0.015044833,0.010884234,0.020995345,0.019215788,0.02460715,0.012331927,0.01547014,0.047104366,0.046642906,0.105025463,0.155827966,0.045158553,0.128834776,0.157858696,0.052489466,0.074853648,0.057577786,,,,,,,,,,,,,,,,,,
7/5/2000,0.011030455,0.017062068,0.011051934,0.023566394,0.020954659,0.021260761,0.012753054,0.017064064,0.045426386,0.048303945,0.113190226,0.156860854,0.046805081,0.13216742,0.154743292,0.043871084,0.071514264,0.052374058,,,,,,,,,,,,,,,,,,
7/6/2000,0.010752428,0.016898186,0.01091896,0.023543792,0.020879932,0.02128577,0.012731205,0.017071897,0.045759975,0.048344795,0.113516735,0.157389264,0.047183944,0.132573518,0.155125495,0.044443802,0.069056799,0.052523504,,,,,,,,,,,,,,,,,,
7/7/2000,0.010884311,0.017094362,0.010999912,0.023627065,0.020946916,0.021328302,0.012670393,0.017108488,0.04561219,0.048393668,0.113162984,0.157322124,0.04725445,0.132796301,0.155479895,0.044890484,0.068168038,0.052260118,,,,,,,,,,,,,,,,,,
7/10/2000,0.011056699,0.017244956,0.011100007,0.023752888,0.021130775,0.021451521,0.01282846,0.017227697,0.045680447,0.048531189,0.113217877,0.157140074,0.047216975,0.132410693,0.15498641,0.044882734,0.068453363,0.051687238,,,,,,,,,,,,,,,,,,
7/11/2000,0.010998375,0.017242747,0.011095251,0.023853853,0.021142031,0.021640668,0.012897297,0.017268551,0.045859935,0.04866595,0.113107252,0.157009971,0.047248773,0.132321831,0.154937669,0.04489213,0.067928872,0.051888844,,,,,,,,,,,,,,,,,,
7/12/2000,0.011001926,0.017291044,0.011119851,0.0240459,0.02124053,0.021673047,0.012823336,0.017256627,0.045196621,0.048874688,0.113100106,0.156988074,0.04717283,0.132331171,0.155057064,0.04475812,0.068413884,0.05165518,,,,,,,,,,,,,,,,,,
7/13/2000,0.011160732,0.017447323,0.011197334,0.024076857,0.021237868,0.021641137,0.01282745,0.017270691,0.04539581,0.048812808,0.112934541,0.156732221,0.047302749,0.132107543,0.15515015,0.044646829,0.068993952,0.051064005,,,,,,,,,,,,,,,,,,
7/14/2000,0.011214115,0.017428398,0.01113749,0.024018699,0.021174663,0.021337849,0.01285551,0.017231258,0.044977027,0.048341617,0.113602396,0.156901065,0.047308799,0.13191582,0.155110802,0.044513569,0.069849755,0.051081168,,,,,,,,,,,,,,,,,,
7/17/2000,0.011380767,0.017540898,0.011266655,0.024076074,0.021215649,0.021368447,0.012979698,0.017357655,0.045276303,0.048265531,0.112807229,0.156382009,0.047321492,0.131998309,0.155726801,0.044421529,0.0695845,0.051030455,,,,,,,,,,,,,,,,,,
7/18/2000,0.011463801,0.01748247,0.011244409,0.024028334,0.021167942,0.021365228,0.013098688,0.017428698,0.045326644,0.048166908,0.112293383,0.156073716,0.047341979,0.131963115,0.156905918,0.044507422,0.068687352,0.051453994,,,,,,,,,,,,,,,,,,
7/19/2000,0.01127675,0.017285739,0.011171873,0.023968739,0.021074648,0.021167405,0.012839138,0.017269501,0.044728295,0.048007478,0.112409741,0.156178499,0.047343265,0.132220228,0.157120245,0.044493654,0.06990328,0.051541522,,,,,,,,,,,,,,,,,,
7/20/2000,0.011226707,0.017161287,0.011123411,0.024001021,0.021096941,0.021325251,0.012713743,0.017148973,0.044401579,0.048079459,0.112640773,0.156475514,0.047365351,0.132460296,0.157643209,0.044510344,0.069625489,0.051000653,,,,,,,,,,,,,,,,,,
7/21/2000,0.011356592,0.01731129,0.011177806,0.023994036,0.021071617,0.021293827,0.01275822,0.017266796,0.044093846,0.047910183,0.113835758,0.15697948,0.047557485,0.132167694,0.156708458,0.044796147,0.068906157,0.05081461,,,,,,,,,,,,,,,,,,
7/24/2000,0.011204157,0.017095499,0.01105613,0.023878653,0.020968481,0.021266828,0.012619216,0.017157479,0.044400776,0.047705163,0.114287799,0.157389649,0.047834762,0.132450245,0.157258164,0.045031215,0.067499391,0.050896393,,,,,,,,,,,,,,,,,,
7/25/2000,0.011040437,0.016984729,0.01101175,0.0238356,0.020853915,0.021307065,0.012594404,0.017238889,0.043581972,0.047672592,0.114333586,0.157563984,0.048076887,0.132678156,0.157854865,0.045282712,0.066995101,0.051093358,,,,,,,,,,,,,,,,,,
7/26/2000,0.011177944,0.017052059,0.011033329,0.023842474,0.020925287,0.021205193,0.01257934,0.017260473,0.043492084,0.047807702,0.114410566,0.157602404,0.048111078,0.132692823,0.157562754,0.045448728,0.066735838,0.051059923,,,,,,,,,,,,,,,,,,
7/27/2000,0.011024387,0.016795807,0.010935292,0.023579496,0.020656699,0.021232975,0.012620909,0.0172585,0.043182145,0.047441523,0.114495443,0.15784151,0.048127831,0.132932786,0.158004258,0.046202814,0.066586189,0.051081436,,,,,,,,,,,,,,,,,,
7/28/2000,0.01092154,0.01680131,0.011036214,0.02376883,0.020749922,0.02103911,0.01217418,0.016815048,0.042889055,0.047568204,0.114935759,0.157925062,0.048301996,0.132819771,0.157696349,0.046617482,0.066830583,0.051109585,,,,,,,,,,,,,,,,,,
